wav,scat,abs
547,5.99092211064219e-18,1.82174535090307e-16
548,5.90411954272785e-18,1.76347835069048e-16
549,5.8187617347164e-18,1.70745736860532e-16
550,5.73480757157842e-18,1.65354545979259e-16
551,5.65221818870332e-18,1.60161975300808e-16
552,5.57096213645782e-18,1.55158319657421e-16
553,5.49100955167244e-18,1.50334752026964e-16
554,5.41233082077703e-18,1.45682897667051e-16
555,5.33489671549658e-18,1.41194813000836e-16
556,5.25867850600223e-18,1.36862965101313e-16
557,5.18364805425019e-18,1.32680211838727e-16
558,5.1097778899665e-18,1.28639782735543e-16
559,5.03704127138985e-18,1.2473526055683e-16
560,4.96541224315845e-18,1.20960564283632e-16
561,4.8948997163379e-18,1.17311962943393e-16
562,4.82561689040338e-18,1.13792028604601e-16
563,4.75768405507181e-18,1.1040360496266e-16
564,4.6912063654048e-18,1.07148513805516e-16
565,4.62627505038373e-18,1.04027685279501e-16
566,4.56296865148388e-18,1.01041281709623e-16
567,4.50135426875552e-18,9.81888140104624e-17
568,4.44148879638433e-18,9.54692501049053e-17
569,4.3834201337726e-18,9.28811150890597e-17
570,4.32718834446375e-18,9.04225822435902e-17
571,4.27277274014887e-18,8.80887939654112e-17
572,4.21998190096342e-18,8.58664604645729e-17
573,4.16860567028994e-18,8.37418972082058e-17
574,4.11845002852541e-18,8.17027634698034e-17
575,4.06933566395594e-18,7.97379180428411e-17
576,4.02109680765365e-18,7.7837299546375e-17
577,3.9735802950713e-18,7.59918274078334e-17
578,3.92664482173522e-18,7.4193320209386e-17
579,3.88016036412635e-18,7.24344285596315e-17
580,3.83400775406618e-18,7.07085807160074e-17
581,3.78812104761536e-18,6.9011958273059e-17
582,3.74257451244568e-18,6.73474548483009e-17
583,3.6974625169574e-18,6.57187878778903e-17
584,3.65287114443964e-18,6.41291507516597e-17
585,3.60887851910769e-18,6.25812486616846e-17
586,3.56555519064456e-18,6.10773361750831e-17
587,3.52296456401238e-18,5.9619255682799e-17
588,3.48116336265846e-18,5.82084760085163e-17
589,3.44020211472547e-18,5.68461305885057e-17
590,3.40012564815909e-18,5.55330545598194e-17
591,3.36095911410415e-18,5.42692842336939e-17
592,3.32267896340785e-18,5.30530393905929e-17
593,3.28525360794574e-18,5.18822980263648e-17
594,3.24865296445922e-18,5.07551534909736e-17
595,3.2128483663355e-18,4.96698069943098e-17
596,3.17781248137045e-18,4.86245606694246e-17
597,3.14351923509376e-18,4.76178111467348e-17
598,3.10994373920548e-18,4.66480435969541e-17
599,3.07706222476268e-18,4.57138262043996e-17
600,3.04485197627502e-18,4.48138048606326e-17
601,3.01328189857728e-18,4.39462283880996e-17
602,2.98229325159986e-18,4.31079955962413e-17
603,2.95182526054935e-18,4.22959562328804e-17
604,2.92182099005943e-18,4.15072003232561e-17
605,2.89222711204636e-18,4.07390395869315e-17
606,2.86299370910586e-18,3.99889915896406e-17
607,2.83407410903466e-18,3.92547662755636e-17
608,2.80542474647353e-18,3.85342545656673e-17
609,2.77700504803044e-18,3.78255187408602e-17
610,2.74877734431006e-18,3.71267846130513e-17
611,2.72072433590846e-18,3.64370932715819e-17
612,2.69288470247822e-18,3.57576028059698e-17
613,2.6653048851132e-18,3.50897314769245e-17
614,2.63802778101134e-18,3.44347319079008e-17
615,2.61109288322356e-18,3.3793700601941e-17
616,2.58453644169269e-18,3.31675880904265e-17
617,2.55839164124677e-18,3.25572094968901e-17
618,2.53268879262563e-18,3.19632553281067e-17
619,2.50745553308738e-18,3.13863023332e-17
620,2.48271702865771e-18,3.08268241753183e-17
621,2.45848393284653e-18,3.02849015804194e-17
622,2.43472769911757e-18,2.97596476307895e-17
623,2.41141401397524e-18,2.92500667072419e-17
