wav,scat,abs
400,7.29997976047492e-17,2.60171936328763e-15
401,7.22392326645679e-17,2.59496733791336e-15
402,7.1466751696225e-17,2.58779005688711e-15
403,7.06850309533348e-17,2.58025772149819e-15
404,6.98966474008084e-17,2.57243989799062e-15
405,6.91040722044065e-17,2.564405415942e-15
406,6.8309666921125e-17,2.5562222763723e-15
407,6.75156822058551e-17,2.54795756950603e-15
408,6.67242588453635e-17,2.53967740193074e-15
409,6.5937430931791e-17,2.53144683271261e-15
410,6.51571309468599e-17,2.5233298159251e-15
411,6.43848208627003e-17,2.51537365403541e-15
412,6.36206255867554e-17,2.50757193963001e-15
413,6.28644018226643e-17,2.4999070160203e-15
414,6.21160175644241e-17,2.49236143720445e-15
415,6.13753500869688e-17,2.48491801046355e-15
416,6.06422842224679e-17,2.47755983519388e-15
417,5.99167109028681e-17,2.47027033814355e-15
418,5.91985259507109e-17,2.46303330515958e-15
419,5.84876291015865e-17,2.455832909496e-15
420,5.77839232408765e-17,2.44865373684407e-15
421,5.70872998552861e-17,2.44148198637667e-15
422,5.63976060360284e-17,2.43430823208868e-15
423,5.57146834028685e-17,2.42712411979009e-15
424,5.50383782762522e-17,2.41992149971135e-15
425,5.43685415508945e-17,2.41269243189052e-15
426,5.37050286089859e-17,2.40542919110706e-15
427,5.30476992701937e-17,2.39812427133133e-15
428,5.23964177757353e-17,2.39077038965621e-15
429,5.17510528038961e-17,2.38336048967576e-15
430,5.11114775652818e-17,2.37588774568137e-15
431,5.04779244617124e-17,2.36835545309621e-15
432,4.98518057050845e-17,2.36080049275103e-15
433,4.92347213895248e-17,2.35326655632486e-15
434,4.86282008520993e-17,2.34579698981086e-15
435,4.80337051249932e-17,2.33843479384145e-15
436,4.74526298953782e-17,2.33122263011449e-15
437,4.6886308938161e-17,2.32420283395357e-15
438,4.63360179892892e-17,2.31741743303585e-15
439,4.58029790302113e-17,2.31090817232331e-15
440,4.52883647253474e-17,2.30471653908386e-15
441,4.47917864734194e-17,2.29884322429703e-15
442,4.43077899800138e-17,2.29315196203985e-15
443,4.38300560130991e-17,2.28747834821789e-15
444,4.33524928191752e-17,2.28165883758512e-15
445,4.28692334236343e-17,2.27553078159725e-15
446,4.23746406696219e-17,2.26893254703756e-15
447,4.18633195492473e-17,2.26170371659059e-15
448,4.13301363480833e-17,2.25368537225581e-15
449,4.0770244067385e-17,2.24472046205805e-15
450,4.01791138402252e-17,2.23465425995304e-15
451,3.95545801290702e-17,2.22339672977466e-15
452,3.89014134064901e-17,2.21106754944088e-15
453,3.8225627211462e-17,2.19782862401934e-15
454,3.75329771499471e-17,2.18383938431051e-15
455,3.68289319535726e-17,2.16925628152121e-15
456,3.61186544450642e-17,2.15423238016465e-15
457,3.54069916370182e-17,2.13891704490564e-15
458,3.46984731280385e-17,2.12345571594491e-15
459,3.39973169402979e-17,2.10798976673322e-15
460,3.33074417813405e-17,2.09265643130276e-15
461,3.26314644613107e-17,2.07755403835817e-15
462,3.19684452322791e-17,2.06266138887259e-15
463,3.13168049762049e-17,2.04793185527255e-15
464,3.0675064274166e-17,2.0333179047085e-15
465,3.00418398254004e-17,2.018770931132e-15
466,2.941584141948e-17,2.00424108240607e-15
467,2.87958694410018e-17,1.98967708326408e-15
468,2.81808128892652e-17,1.97502605515289e-15
469,2.75696478983204e-17,1.96023333427283e-15
470,2.69614368579429e-17,1.94524229315846e-15
471,2.63559336245507e-17,1.93001443638162e-15
472,2.57549295183062e-17,1.91457732225693e-15
473,2.51605390521242e-17,1.89897185187909e-15
474,2.45747662810707e-17,1.88323837227393e-15
475,2.39995081213228e-17,1.86741680438899e-15
476,2.34365582668227e-17,1.85154675694736e-15
477,2.28876117037083e-17,1.83566762781996e-15
478,2.23542698261765e-17,1.8198186946414e-15
479,2.18380461599706e-17,1.80403919643737e-15
480,2.13403727368341e-17,1.7883684094853e-15
481,2.08627882923777e-17,1.77285323858886e-15
482,2.04073468385725e-17,1.75756624275477e-15
483,1.9976117038885e-17,1.74258656351029e-15
484,1.95710671888311e-17,1.72799495152395e-15
485,1.91940815995963e-17,1.71387393024782e-15
486,1.88469786429181e-17,1.70030796919099e-15
487,1.85315304582157e-17,1.68738367062731e-15
488,1.82494843280124e-17,1.67518997262542e-15
489,1.80025857376763e-17,1.6638183701559e-15
490,1.77926029694043e-17,1.65336314629272e-15
491,1.76204597668568e-17,1.64388052966866e-15
492,1.74842093671374e-17,1.63529352548147e-15
493,1.73814111685048e-17,1.62749975840739e-15
494,1.73097157881252e-17,1.62039939990857e-15
495,1.72668325680841e-17,1.61389490448404e-15
496,1.72504997972933e-17,1.6078907928609e-15
497,1.72584576574858e-17,1.60229348690421e-15
498,1.72884240039935e-17,1.59701120215879e-15
499,1.7338073180669e-17,1.59195390483035e-15
500,1.74050183008668e-17,1.58703334752563e-15
501,1.7487544003457e-17,1.58219518597829e-15
502,1.75863501807429e-17,1.57749227459007e-15
503,1.77026403200577e-17,1.57299960144313e-15
504,1.78376237388543e-17,1.56879198281441e-15
505,1.79925238928592e-17,1.5649436721544e-15
506,1.81685899634978e-17,1.56152798091347e-15
507,1.83671128714928e-17,1.55861693879115e-15
508,1.85894471854909e-17,1.55628103251492e-15
509,1.88370407679121e-17,1.55458907676625e-15
510,1.91114742213409e-17,1.55360827961862e-15
511,1.94136347669275e-17,1.55336547382692e-15
512,1.97416772977778e-17,1.55375798152003e-15
513,2.0093220694776e-17,1.55465663678625e-15
514,2.04659341263465e-17,1.55593327239158e-15
515,2.08575434181854e-17,1.55746192651256e-15
516,2.12658344428631e-17,1.55912014018619e-15
517,2.16886504929689e-17,1.56079026352771e-15
518,2.21238805385658e-17,1.5623606750482e-15
519,2.25694354759364e-17,1.5637268088159e-15
520,2.30232102234936e-17,1.5647918868732e-15
521,2.34837487866528e-17,1.56548740450625e-15
522,2.39519591263448e-17,1.56581817789652e-15
523,2.44294132148135e-17,1.56580840345825e-15
524,2.49178707821227e-17,1.5654879944674e-15
525,2.54192560266591e-17,1.56489243103173e-15
526,2.59356290256469e-17,1.56406239369445e-15
527,2.64691530120408e-17,1.56304318247478e-15
528,2.70220590891299e-17,1.56188393971495e-15
529,2.75966102241629e-17,1.56063671073897e-15
530,2.81950664319313e-17,1.55935538859459e-15
531,2.88195537723419e-17,1.55809346456638e-15
532,2.94717830089545e-17,1.55690038623359e-15
533,3.01532361385561e-17,1.55582340311406e-15
534,3.08652015668892e-17,1.55490715223819e-15
535,3.16087555566315e-17,1.55419261850912e-15
536,3.23847510725003e-17,1.55371627345841e-15
537,3.31938134419429e-17,1.55350940753381e-15
538,3.4036341900034e-17,1.55359765621802e-15
539,3.49125158769256e-17,1.55400070810101e-15
540,3.58223049041277e-17,1.55473217596009e-15
541,3.6765852727939e-17,1.55580634320082e-15
542,3.77444281576902e-17,1.55725460878966e-15
543,3.87596307160758e-17,1.55910998621382e-15
544,3.98131894675736e-17,1.56140323538348e-15
545,4.09069902471124e-17,1.56416325445518e-15
546,4.20431027392342e-17,1.56741746132765e-15
547,4.32238076355759e-17,1.57119216013177e-15
548,4.44516241837372e-17,1.57551289029443e-15
549,4.57293385112951e-17,1.58040475754884e-15
550,4.70600331335219e-17,1.58589274804384e-15
551,4.84469854282314e-17,1.59200347201512e-15
552,4.98933619050847e-17,1.59876886823193e-15
553,5.14025299340304e-17,1.60622300699476e-15
554,5.29781658338322e-17,1.61440144770703e-15
555,5.46242852055481e-17,1.62334151903462e-15
556,5.63452760523952e-17,1.63308260773884e-15
557,5.81459351757628e-17,1.6436664597152e-15
558,6.00315083969331e-17,1.65513749716246e-15
559,6.20077352242427e-17,1.6675431562183e-15
560,6.40808979722419e-17,1.68093424119145e-15
561,6.62554686664883e-17,1.69533570277575e-15
562,6.85281372747938e-17,1.71067552538329e-15
563,7.08929817667125e-17,1.72685253896575e-15
564,7.33427774227696e-17,1.74375383918885e-15
565,7.58688475041899e-17,1.76125389996989e-15
566,7.84609156043673e-17,1.77921374224689e-15
567,8.11069639283388e-17,1.79748018865569e-15
568,8.37931027038762e-17,1.81588524133904e-15
569,8.65034569078688e-17,1.83424562736668e-15
570,8.9220079606213e-17,1.85236258743703e-15
571,9.19299566220011e-17,1.87010146557993e-15
572,9.46423310884323e-17,1.88758105528283e-15
573,9.73731284704682e-17,1.90498823485449e-15
574,1.00140775023513e-16,1.92252882512816e-15
575,1.02966312515382e-16,1.94042788579959e-15
576,1.05873560917141e-16,1.95893044223636e-15
577,1.08889342245455e-16,1.97830272526813e-15
578,1.12043780868359e-16,1.99883401962416e-15
579,1.15370698432672e-16,2.02083923439108e-15
580,1.18908122316407e-16,2.04466230155905e-15
581,1.2268924301956e-16,2.07058348959597e-15
582,1.26719173763422e-16,2.0985918225604e-15
583,1.30996122573999e-16,2.12860789340285e-15
584,1.35516863291724e-16,2.16054076540186e-15
585,1.40276384382154e-16,2.19428546006928e-15
586,1.45267509874321e-16,2.22972032831057e-15
587,1.50480493814403e-16,2.26670431981594e-15
588,1.5590259136118e-16,2.30507417789242e-15
589,1.61517611770317e-16,2.34464160128975e-15
590,1.67305463071944e-16,2.38519045081425e-15
591,1.73247804597238e-16,2.42653278138806e-15
592,1.79342850203539e-16,2.46864828503643e-15
593,1.85592291486981e-16,2.51155251582169e-15
594,1.91997709314497e-16,2.55526173693487e-15
595,1.98560562968423e-16,2.59979292666546e-15
596,2.05282178841322e-16,2.64516378470689e-15
597,2.12163738680527e-16,2.69139273851436e-15
598,2.19206267384513e-16,2.7384989494231e-15
599,2.26410620356079e-16,2.78650231822492e-15
600,2.3377747304708e-16,2.83542350932083e-15
601,2.41314815135096e-16,2.88533904789915e-15
602,2.49056470195353e-16,2.93651408802786e-15
603,2.5704644296359e-16,2.98928228786098e-15
604,2.65335134386226e-16,3.04401653406218e-15
605,2.73980065863422e-16,3.10113313438686e-15
606,2.83046766865448e-16,3.161096999145e-15
607,2.92609866099135e-16,3.22442803724238e-15
608,3.0275443587132e-16,3.29170904401351e-15
609,3.13577651636178e-16,3.36359542498448e-15
610,3.25190835749784e-16,3.44082711784932e-15
611,3.37696758527222e-16,3.52405388418726e-15
612,3.51128840663401e-16,3.61338538136496e-15
613,3.65502751588301e-16,3.70879381920494e-15
614,3.80829332742923e-16,3.81021418057177e-15
615,3.97112891825868e-16,3.91753331319794e-15
616,4.14349261824063e-16,4.03057781070953e-15
617,4.32523617082089e-16,4.14910068646037e-15
618,4.51608049316868e-16,4.27276691339566e-15
619,4.71558920984543e-16,4.4011379937564e-15
620,4.92314045675281e-16,4.53365593707861e-15
621,5.13825256014938e-16,4.66989251909489e-15
622,5.36146253005859e-16,4.81019515859074e-15
623,5.59362888265161e-16,4.9551416917505e-15
624,5.83574971339019e-16,5.10539878312033e-15
625,6.08898131086501e-16,5.26173252947777e-15
626,6.35465982369211e-16,5.42502083824535e-15
627,6.63432665318625e-16,5.59626797464315e-15
628,6.92975839443557e-16,5.77662175539085e-15
629,7.24300233259538e-16,5.96739396876398e-15
630,7.57641864379673e-16,6.17008465678572e-15
631,7.93251628735267e-16,6.38623787251177e-15
632,8.31345927176281e-16,6.61704099143372e-15
633,8.72151708493972e-16,6.86369406581493e-15
634,9.15921091997037e-16,7.12751965304559e-15
635,9.62934561011349e-16,7.40997698365452e-15
636,1.01350458997287e-15,7.71267780250569e-15
637,1.06797976088614e-15,8.03740403605334e-15
638,1.12674942892771e-15,8.38612742639269e-15
639,1.19024899941149e-15,8.76103124461741e-15
640,1.258965858236e-15,9.16453404041514e-15
641,1.3333971013546e-15,9.59906107926513e-15
642,1.41392473415323e-15,1.00663938985566e-14
643,1.50089710100416e-15,1.0568099827227e-14
644,1.59464364354209e-15,1.11056072010555e-14
645,1.69546108899547e-15,1.16801318010505e-14
646,1.80359666783568e-15,1.22925893691765e-14
647,1.91922824101494e-15,1.29434941761333e-14
648,2.04244141509541e-15,1.36328447231759e-14
649,2.1732040053821e-15,1.43599991631685e-14
650,2.31133869323922e-15,1.51235455577235e-14
651,2.4567728547227e-15,1.59226877708782e-14
652,2.61024490971585e-15,1.67610418744526e-14
653,2.77281063143766e-15,1.76438194284324e-14
654,2.94570814011109e-15,1.85770358170606e-14
655,3.13036374192576e-15,1.95674875990388e-14
