wav,scat,abs
493,2.62091938159367e-17,2.00376008776749e-15
494,2.61788446634902e-17,1.99903857897004e-15
495,2.61919171886445e-17,1.99504697198936e-15
496,2.62451446463577e-17,1.99166254961001e-15
497,2.63352259000431e-17,1.98876304394705e-15
498,2.64587865103875e-17,1.98622648171651e-15
499,2.66123440543267e-17,1.98393112664693e-15
500,2.67922784306822e-17,1.98175554258906e-15
501,2.69959937552027e-17,1.97962097463928e-15
502,2.72247209113763e-17,1.97758924275467e-15
503,2.74805384069709e-17,1.97575256718937e-15
504,2.77655981075347e-17,1.9742045995912e-15
505,2.80821517449152e-17,1.97304020027581e-15
506,2.84325865350165e-17,1.97235533176446e-15
507,2.88194726114625e-17,1.97224713738201e-15
508,2.92456255545595e-17,1.97281429466318e-15
509,2.97141878637247e-17,1.9741577569895e-15
510,3.02287333869953e-17,1.97638200965424e-15
511,3.07919493901147e-17,1.97954423055278e-15
512,3.14022369381853e-17,1.98353307170553e-15
513,3.20572325605112e-17,1.98820452851565e-15
514,3.27547505835493e-17,1.99341869046882e-15
515,3.3492767244435e-17,1.99904117136188e-15
516,3.42693837213156e-17,2.00494426310679e-15
517,3.50827623783258e-17,2.01100763959223e-15
518,3.59310323066881e-17,2.01711845896244e-15
519,3.68121628497445e-17,2.02317075777902e-15
520,3.77238073198498e-17,2.02906410352229e-15
521,3.86644501187288e-17,2.03473282975047e-15
522,3.96366111598386e-17,2.04021716567158e-15
523,4.06438219920702e-17,2.04558325144453e-15
524,4.16897458307977e-17,2.05090141427501e-15
525,4.2778128333053e-17,2.05624500063247e-15
526,4.39127515749345e-17,2.06168914844354e-15
527,4.50973934542759e-17,2.06730955615973e-15
528,4.63357943088813e-17,2.07318130221461e-15
529,4.76316320073213e-17,2.07937776109202e-15
530,4.8988506146245e-17,2.08596965143354e-15
531,5.04097262634366e-17,2.09302174231739e-15
532,5.1897780525342e-17,2.10058624701272e-15
533,5.34547650952405e-17,2.108708272837e-15
534,5.5082505016221e-17,2.11742692153544e-15
535,5.67825558742201e-17,2.12677494226185e-15
536,5.85562099296174e-17,2.13677853326076e-15
537,6.04045053190126e-17,2.14745726711903e-15
538,6.23282370238257e-17,2.15882411258336e-15
539,6.43279684617862e-17,2.17088552625879e-15
540,6.64040429505004e-17,2.18364159275039e-15
541,6.85573581241991e-17,2.1970987538068e-15
542,7.0791321841248e-17,2.21130067876789e-15
543,7.31102406186834e-17,2.22629957821582e-15
544,7.551890819162e-17,2.24214881255358e-15
545,7.80226634803852e-17,2.25890339236975e-15
546,8.06274522726304e-17,2.27662047601622e-15
547,8.33398936589998e-17,2.29535987062454e-15
548,8.61673523962402e-17,2.31518454371468e-15
549,8.91180185241013e-17,2.33616115334953e-15
550,9.22009956534861e-17,2.35836060577696e-15
551,9.54260801285286e-17,2.3818594794997e-15
552,9.88030446524629e-17,2.40674258965679e-15
553,1.0234240398167e-16,2.43310160398363e-15
554,1.06055705582654e-16,2.46103521661055e-15
555,1.09955641160485e-16,2.49064992677069e-15
556,1.14056172320516e-16,2.522060903211e-15
557,1.18372672595819e-16,2.55539294854756e-15
558,1.22922088441824e-16,2.59078157988869e-15
559,1.27723122241125e-16,2.62837424453502e-15
560,1.32796439271989e-16,2.66833167423061e-15
561,1.38159253689071e-16,2.71076636450933e-15
562,1.43811050101321e-16,2.75558837271247e-15
563,1.49745110323207e-16,2.80264395081275e-15
564,1.5595134387744e-16,2.85175030877874e-15
565,1.62415722593788e-16,2.90269172499459e-15
566,1.69119686544555e-16,2.95521558543456e-15
567,1.76039532487081e-16,3.00902844248329e-15
568,1.83145800268997e-16,3.06379221351486e-15
569,1.9040267750155e-16,3.1191206712005e-15
570,1.97767453624717e-16,3.17457646709604e-15
