wav,scat,abs
660,1.0256460521644e-18,9.91206514000236e-18
661,1.01682586372599e-18,9.76084252851127e-18
662,1.0080550884769e-18,9.61068907943524e-18
663,9.9934806240638e-19,9.46211892288396e-18
664,9.90718169374917e-19,9.31560746891187e-18
665,9.82177867691413e-19,9.17159281913701e-18
666,9.73738724038742e-19,9.03047747846364e-18
667,9.65411453613473e-19,8.89263031370258e-18
668,9.57205965436846e-19,8.75838871090468e-18
669,9.49131411894498e-19,8.62806088860158e-18
670,9.41196239729269e-19,8.50192826519036e-18
671,9.33404363108173e-19,8.38011907931978e-18
672,9.25747503187335e-19,8.26235657564784e-18
673,9.18215559989639e-19,8.14830618599952e-18
674,9.10798976113192e-19,8.03765391921124e-18
675,9.03488701262006e-19,7.93010478606456e-18
676,8.96276161101627e-19,7.82538140485765e-18
677,8.89153230010889e-19,7.72322276850437e-18
678,8.82112207345109e-19,7.62338315624172e-18
679,8.7514579686331e-19,7.52563117489653e-18
680,8.68247089830406e-19,7.42974892857982e-18
681,8.61411143014107e-19,7.33555481255645e-18
682,8.54638123804218e-19,7.24294802974234e-18
683,8.47929077796239e-19,7.15184368244431e-18
684,8.41284955726115e-19,7.06215815741651e-18
685,8.34706617241395e-19,6.97380918858562e-18
686,8.2819483468814e-19,6.88671590313195e-18
687,8.21750296899045e-19,6.80079885195563e-18
688,8.15373612969626e-19,6.71598002553057e-18
689,8.09065316010566e-19,6.63218285611587e-18
690,8.02825866645087e-19,6.54933222705139e-18
691,7.96655248414817e-19,6.46739139724305e-18
692,7.90552166457202e-19,6.38643684538765e-18
693,7.84515128468394e-19,6.30656356010041e-18
694,7.78542691249271e-19,6.22786302412534e-18
695,7.72633458861438e-19,6.1504233222536e-18
696,7.66786080861393e-19,6.07432924012933e-18
697,7.60999250609002e-19,5.9996623545524e-18
698,7.5527170364663e-19,5.92650111585147e-18
699,7.49602216145475e-19,5.85492092286836e-18
700,7.43989603519377e-19,5.78499416529139e-18
701,7.38432901263625e-19,5.71674460335987e-18
702,7.32931720506568e-19,5.65005593246538e-18
703,7.27485767629684e-19,5.58478912077899e-18
704,7.22094735383945e-19,5.52080948373369e-18
705,7.16758303790508e-19,5.45798658305117e-18
706,7.11476141001806e-19,5.39619412243923e-18
707,7.06247904124411e-19,5.33530984038712e-18
708,7.01073240005067e-19,5.27521540045877e-18
709,6.95951785981213e-19,5.21579627945677e-18
710,6.90883170425622e-19,5.15694167635975e-18
711,6.85866721410947e-19,5.09858301785129e-18
712,6.80900897100902e-19,5.04077105003274e-18
713,6.75984049951672e-19,4.9835772272492e-18
714,6.7111459857963e-19,4.92707099325958e-18
715,6.66291025290166e-19,4.8713198226502e-18
716,6.61511873757107e-19,4.8163892501873e-18
717,6.5677574684193e-19,4.76234288895761e-18
718,6.52081304542655e-19,4.70924243810957e-18
719,6.4742726206299e-19,4.65714768097646e-18
720,6.42812388510374e-19,4.6061164651881e-18
721,6.38236356058184e-19,4.55618942949357e-18
722,6.3370139297847e-19,4.50735884897465e-18
723,6.29210064189319e-19,4.45960642968587e-18
724,6.24764773131447e-19,4.41291232982349e-18
725,6.2036776883467e-19,4.36725536296848e-18
726,6.16021153414942e-19,4.3226131756208e-18
727,6.11726889929097e-19,4.27896239983933e-18
728,6.07486810521845e-19,4.23627878185586e-18
729,6.03302624806943e-19,4.19453728755233e-18
730,5.99175927498623e-19,4.15371217849566e-18
731,5.95106729636792e-19,4.11376585953742e-18
732,5.91090596393904e-19,4.07462822490645e-18
733,5.87122468713073e-19,4.03622716632473e-18
734,5.83197516672274e-19,3.99849507828344e-18
735,5.79311127538877e-19,3.96136861638654e-18
736,5.75458895896734e-19,3.92478847380309e-18
737,5.71636615661293e-19,3.88869917292205e-18
738,5.67840273812469e-19,3.85304886959993e-18
739,5.64066045686079e-19,3.81778916767419e-18
740,5.60310292474457e-19,3.78287494756257e-18
