% Gold dielectric function from Olmon
%  Energy (eV)  n   k
0.401294	1.230000	20.000000
0.403909	1.220000	19.900000
0.405229	1.210000	19.800000
0.407895	1.200000	19.700000
0.409241	1.190000	19.600000
0.410596	1.180000	19.500000
0.413333	1.170000	19.500000
0.414716	1.160000	19.400000
0.417508	1.150000	19.300000
0.418919	1.140000	19.200000
0.420339	1.130000	19.100000
0.423208	1.120000	19.000000
0.424658	1.110000	18.900000
0.426117	1.100000	18.900000
0.429066	1.090000	18.800000
0.430556	1.080000	18.700000
0.432056	1.070000	18.600000
0.433566	1.060000	18.500000
0.436620	1.050000	18.400000
0.438163	1.040000	18.400000
0.439716	1.040000	18.300000
0.441281	1.030000	18.200000
0.444444	1.020000	18.100000
0.446043	1.010000	18.000000
0.447653	1.000000	18.000000
0.449275	0.992000	17.900000
0.450909	0.984000	17.800000
0.452555	0.976000	17.700000
0.455882	0.968000	17.700000
0.457565	0.961000	17.600000
0.459259	0.953000	17.500000
0.460967	0.945000	17.500000
0.462687	0.938000	17.400000
0.464419	0.930000	17.300000
0.466165	0.923000	17.200000
0.467925	0.915000	17.200000
0.469697	0.908000	17.100000
0.473282	0.901000	17.000000
0.475096	0.894000	17.000000
0.476923	0.887000	16.900000
0.478764	0.880000	16.800000
0.480620	0.873000	16.800000
0.482490	0.867000	16.700000
0.484375	0.860000	16.600000
0.486275	0.854000	16.600000
0.488189	0.847000	16.500000
0.490119	0.841000	16.400000
0.492063	0.834000	16.400000
0.494024	0.828000	16.300000
0.496000	0.822000	16.200000
0.497992	0.816000	16.200000
0.500000	0.810000	16.100000
0.502024	0.804000	16.100000
0.504065	0.792000	15.900000
0.506122	0.786000	15.900000
0.508197	0.780000	15.800000
0.510288	0.775000	15.800000
0.512397	0.769000	15.700000
0.514523	0.763000	15.600000
0.518828	0.753000	15.500000
0.521008	0.747000	15.500000
0.523207	0.737000	15.400000
0.525424	0.731000	15.300000
0.527660	0.726000	15.200000
0.529915	0.721000	15.200000
0.534483	0.706000	15.000000
0.536797	0.701000	15.000000
0.539130	0.696000	14.900000
0.543860	0.687000	14.800000
0.546256	0.678000	14.700000
0.548673	0.673000	14.700000
0.553571	0.659000	14.500000
0.556054	0.655000	14.500000
0.558559	0.651000	14.400000
0.561086	0.642000	14.300000
0.563636	0.638000	14.300000
0.566210	0.634000	14.200000
0.568807	0.625000	14.100000
0.571429	0.621000	14.100000
0.576744	0.609000	13.900000
0.579439	0.605000	13.900000
0.582160	0.598000	13.800000
0.584906	0.594000	13.700000
0.590476	0.583000	13.600000
0.596154	0.572000	13.500000
0.601942	0.561000	13.300000
0.604878	0.554000	13.300000
0.607843	0.551000	13.200000
0.610837	0.544000	13.100000
