wav,scat,abs
541,1.34798769367864e-17,3.83619639478563e-16
542,1.32502601224177e-17,3.69264972885517e-16
543,1.30242841983696e-17,3.55545473257718e-16
544,1.28020056049749e-17,3.42426337248998e-16
545,1.25834514245305e-17,3.29874111348582e-16
546,1.23686244330159e-17,3.17856764129767e-16
547,1.21575074720002e-17,3.06343728151513e-16
548,1.19500672200151e-17,2.95305917725797e-16
549,1.17462574355408e-17,2.84715727705982e-16
550,1.15460217382472e-17,2.74547017853436e-16
551,1.13493015572274e-17,2.64776138586707e-16
552,1.11560503600817e-17,2.55384054994217e-16
553,1.09662202960719e-17,2.46353284414319e-16
554,1.07797596014278e-17,2.37667150047702e-16
555,1.05966135496437e-17,2.29309760490853e-16
556,1.04167252686842e-17,2.21265986641663e-16
557,1.02400364407032e-17,2.13521436696622e-16
558,1.00664878982074e-17,2.0606242983405e-16
559,9.89602012907926e-18,1.98875969071487e-16
560,9.7285737307726e-18,1.91949714969549e-16
561,9.56418440089308e-18,1.85276028704763e-16
562,9.40317332538538e-18,1.78859787563124e-16
563,9.24587332003039e-18,1.72706154924299e-16
564,9.09256757980648e-18,1.66818025759736e-16
565,8.94349412634462e-18,1.61196344204011e-16
566,8.79885032204848e-18,1.55840402381977e-16
567,8.65879736107581e-18,1.50748118109577e-16
568,8.52346466741975e-18,1.45916290194463e-16
569,8.39295414849889e-18,1.41340830971346e-16
570,8.26734422194083e-18,1.37016974669922e-16
571,8.14654927102234e-18,1.32934086736729e-16
572,8.03003009913752e-18,1.29065277643175e-16
573,7.91720510127349e-18,1.25383193272136e-16
574,7.80754288436795e-18,1.21863361408522e-16
575,7.70055741537579e-18,1.18483861636157e-16
576,7.59580408260309e-18,1.15225053139352e-16
577,7.49287653166296e-18,1.12069350612295e-16
578,7.39140415626438e-18,1.09001040076928e-16
579,7.29105013863653e-18,1.06006127663128e-16
580,7.19150998294997e-18,1.03072216694155e-16
581,7.09262059143887e-18,1.0019221928992e-16
582,6.99458171366546e-18,9.73717370244305e-17
583,6.89764156618923e-18,9.46178327589387e-17
584,6.80202329626086e-18,9.1936486230122e-17
585,6.70792613388335e-18,8.93326760766177e-17
586,6.61552672553449e-18,8.68104649882584e-17
587,6.5249806015645e-18,8.43730859611965e-17
588,6.4364237350543e-18,8.20230279943208e-17
589,6.34997415581355e-18,7.97621198944857e-17
590,6.26573357617668e-18,7.7591610798899e-17
591,6.18375294524682e-18,7.55112324337917e-17
592,6.10396138162394e-18,7.35172944145905e-17
593,6.02626894484276e-18,7.16056838306805e-17
594,5.95059049082494e-18,6.97725395502473e-17
595,5.87684536365798e-18,6.80142344948921e-17
596,5.80495711013066e-18,6.63273593395243e-17
597,5.73485321514516e-18,6.47087075096861e-17
598,5.66646485629556e-18,6.31552613610279e-17
599,5.59972667605647e-18,6.1664179436886e-17
600,5.53457656178388e-18,6.0232784406196e-17
601,5.47093292012775e-18,5.88577387914075e-17
602,5.40864877895262e-18,5.75334062433667e-17
603,5.34757388425415e-18,5.62541173840316e-17
604,5.28756871246483e-18,5.50146659043535e-17
605,5.22850375291987e-18,5.38102703917499e-17
606,5.17025890199248e-18,5.26365418398687e-17
607,5.11272295409576e-18,5.14894560570867e-17
608,5.05579317628956e-18,5.03653302858575e-17
609,4.99937495449544e-18,4.92608034235375e-17
610,4.94338151632822e-18,4.81728197550658e-17
611,4.8877747478887e-18,4.70997790705457e-17
612,4.83264758197738e-18,4.60438231619013e-17
