wav,scat,abs
514,1.18081476952113e-16,3.44943728845585e-15
515,1.21167635546616e-16,3.44355458897197e-15
516,1.24043235646123e-16,3.42860026660504e-15
517,1.26674508938821e-16,3.40461448281444e-15
518,1.29033252902952e-16,3.37185383625112e-15
519,1.31098148237057e-16,3.33079007507435e-15
520,1.32855718161408e-16,3.28209634301155e-15
521,1.34299633064624e-16,3.22654080123212e-15
522,1.35426662838359e-16,3.16474985475553e-15
523,1.36237629952996e-16,3.09736514804211e-15
524,1.36737738968336e-16,3.0250758064148e-15
525,1.36936204816605e-16,2.94859969774564e-15
526,1.36845769536831e-16,2.8686650868936e-15
527,1.36482141044805e-16,2.78599352707853e-15
528,1.35863388612121e-16,2.70128465854324e-15
529,1.35009327920317e-16,2.61520338142047e-15
530,1.3394092451865e-16,2.52836966335171e-15
531,1.32679883268586e-16,2.44135997114944e-15
532,1.31248547689368e-16,2.3547219838211e-15
533,1.2966916864293e-16,2.26894713293017e-15
534,1.27963404547275e-16,2.18446283690962e-15
535,1.26151984323419e-16,2.1016328563197e-15
536,1.24254450843215e-16,2.02075938143934e-15
537,1.22288979553517e-16,1.94208644529306e-15
538,1.20272264365247e-16,1.86580427717587e-15
539,1.18219461426716e-16,1.79205425219811e-15
540,1.161441806871e-16,1.72093413919467e-15
541,1.14057891113209e-16,1.65248874106014e-15
542,1.11968660522715e-16,1.58668658704172e-15
543,1.09883011345028e-16,1.52346959511683e-15
544,1.07806468603741e-16,1.46276731533347e-15
545,1.05743673735793e-16,1.40450006696352e-15
546,1.03698490656833e-16,1.34858159276123e-15
547,1.01674103347421e-16,1.29492128183373e-15
548,9.96731046911858e-17,1.24342601219742e-15
549,9.76975766280912e-17,1.19400166180655e-15
550,9.57491619314492e-17,1.14655433473496e-15
551,9.38291761809488e-17,1.10099592514876e-15
552,9.19387776821359e-17,1.05725427531548e-15
553,9.00788955294814e-17,1.01526055518741e-15
554,8.8250233194365e-17,9.74946594979296e-16
555,8.64532986913223e-17,9.36245294515664e-16
556,8.46884314619752e-17,8.99090948974503e-16
557,8.29558262412979e-17,8.63419503128288e-16
558,8.12555541678242e-17,8.29168744784967e-16
559,7.95875813910145e-17,7.96278446831814e-16
560,7.79517857486076e-17,7.64690472359915e-16
561,7.63490394361629e-17,7.34368742010689e-16
562,7.47833397760632e-17,7.05336830205281e-16
563,7.32586858681058e-17,6.77617301660435e-16
564,7.17783956616336e-17,6.51219578642766e-16
565,7.03451713124532e-17,6.26141976391296e-16
566,6.89611658851944e-17,6.02373602203252e-16
567,6.76280496518443e-17,5.79896099451103e-16
568,6.63470746507064e-17,5.58685227355987e-16
569,6.51191365425503e-17,5.38712274984123e-16
570,6.39448326146368e-17,5.1994530557296e-16
571,6.2822945924323e-17,5.0232522315978e-16
572,6.1747345640546e-17,4.85718434771747e-16
573,6.07115153345984e-17,4.69991410063298e-16
574,5.97095552759156e-17,4.55025979771637e-16
575,5.87361191929441e-17,4.40717441050287e-16
576,5.7786362993507e-17,4.26973004816291e-16
577,5.68559035449965e-17,4.137105236512e-16
578,5.59407858705475e-17,4.00857449341472e-16
579,5.50374573176218e-17,3.88349977394792e-16
580,5.41427478054592e-17,3.76132348165896e-16
581,5.32550121764362e-17,3.64173184364985e-16
582,5.23764236463805e-17,3.52497565039858e-16
583,5.15096252211643e-17,3.41136358152035e-16
584,5.06569553139795e-17,3.30114934959059e-16
585,4.98204642496134e-17,3.19453647242595e-16
